url,written,written_human_readable,origin,shape,shards,chunks,dimension_names,license,name,description,organismId,fbbiId
https://storage.googleapis.com/jax-public-ngff/public/3264.zarr,6874962762,6.4 GiB,https://images.jax.org/webclient/?show=image-9790,"1,3,1,50176,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/792.zarr,4276453050,4.0 GiB,https://images.jax.org/webclient/?show=image-2375,"1,3,1,42240,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/3800.zarr,6966700985,6.5 GiB,https://images.jax.org/webclient/?show=image-11399,"1,3,1,50688,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/33361.zarr,8317246744,7.7 GiB,https://images.jax.org/webclient/?show=image-131380,"1,3,1,55296,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/3634.zarr,3908349182,3.6 GiB,https://images.jax.org/webclient/?show=image-10900,"1,3,1,45824,107520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2922.zarr,4081711499,3.8 GiB,https://images.jax.org/webclient/?show=image-8765,"1,3,1,32000,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2473.zarr,7679093849,7.2 GiB,https://images.jax.org/webclient/?show=image-7417,"1,3,1,51456,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2189.zarr,5357800560,5.0 GiB,https://images.jax.org/webclient/?show=image-6567,"1,3,1,48896,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/2023.zarr,11073831751,10.3 GiB,https://images.jax.org/webclient/?show=image-6067,"1,3,1,50688,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1528.zarr,7179091284,6.7 GiB,https://images.jax.org/webclient/?show=image-4584,"1,3,1,45568,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/33137.zarr,11030474857,10.3 GiB,https://images.jax.org/webclient/?show=image-130709,"1,3,1,50176,111360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4732.zarr,7395176930,6.9 GiB,https://images.jax.org/webclient/?show=image-14195,"1,3,1,48128,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/513.zarr,11494598115,10.7 GiB,https://images.jax.org/webclient/?show=image-1539,"1,3,1,53248,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1178.zarr,3082701790,2.9 GiB,https://images.jax.org/webclient/?show=image-3532,"1,3,1,24832,90240","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4382.zarr,2994807946,2.8 GiB,https://images.jax.org/webclient/?show=image-13145,"1,3,1,19968,107520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
